entity_id,email,full_name,gender,birth_year,age_group,occupation,province,nationality,loyalty_tier,group_id,website_id,store_id,created_at,updated_at,is_active
4777,customer4777@example.com,Đặng Hải,Nam,1991,30-39,Doanh nhân,Hà Nội,Việt Nam,Platinum,2,1,7,2019-12-13,2023-11-16,1
4778,customer4778@example.com,Dương Tuấn,Nam,1971,50-59,Giám đốc,TP HCM,Việt Nam,Diamond,3,1,3,2017-02-20,2024-06-05,1
4779,customer4779@example.com,Bùi Thu,Nữ,1998,25-29,Giám đốc,TP HCM,Việt Nam,Silver,2,1,6,2020-02-13,2024-05-25,1
4780,customer4780@example.com,Lê Long,Nam,1967,50-59,Doanh nhân,Hà Nội,Việt Nam,Gold,2,1,7,2016-08-23,2023-08-23,1
4781,customer4781@example.com,Hồ Nga,Nữ,1981,40-49,Luật sư,Hà Nội,Việt Nam,Gold,4,1,8,2022-04-17,2024-03-18,1
4782,customer4782@example.com,Bùi Nga,Nữ,1980,40-49,Bác sĩ,TP HCM,Việt Nam,Diamond,3,1,7,2021-12-22,2024-08-23,1
4783,customer4783@example.com,Đỗ Thu,Nữ,1995,25-29,Luật sư,TP HCM,Việt Nam,Platinum,3,1,9,2016-02-26,2023-10-02,1
4784,customer4784@example.com,Đỗ Yến,Nữ,1968,50-59,Luật sư,TP HCM,Việt Nam,Silver,1,1,8,2018-07-07,2023-01-25,1
4785,customer4785@example.com,Ngô Hải,Nam,1966,50-59,Chuyên gia tài chính,TP HCM,Việt Nam,Gold,3,1,10,2022-01-06,2024-07-12,1
4786,customer4786@example.com,Vũ Hoa,Nữ,1998,25-29,Giám đốc,TP HCM,Việt Nam,Silver,4,1,2,2023-03-26,2024-05-29,1
4787,customer4787@example.com,Đặng Minh,Nam,1997,25-29,Giám đốc,Đà Nẵng,Expat,Gold,1,1,6,2019-07-21,2023-06-22,1
4788,customer4788@example.com,Nguyễn Hằng,Nữ,1971,50-59,Doanh nhân,TP HCM,Expat,Silver,1,1,7,2022-01-03,2024-05-08,1
4789,customer4789@example.com,Hoàng Đức,Nam,1981,40-49,Chuyên gia tài chính,Đà Nẵng,Expat,Diamond,2,1,2,2021-10-12,2023-11-01,1
4790,customer4790@example.com,Ngô Minh,Nam,1997,25-29,Bác sĩ,TP HCM,Việt Nam,Platinum,1,1,8,2017-10-06,2023-05-10,1
4791,customer4791@example.com,Đỗ Hà,Nữ,1983,40-49,Bác sĩ,Hà Nội,Việt Nam,Platinum,2,1,5,2020-09-14,2024-09-19,1
4792,customer4792@example.com,Vũ Khánh,Nam,1980,40-49,Kiến trúc sư,Khánh Hòa,Việt Nam,Diamond,1,1,8,2016-07-17,2023-03-22,1
4793,customer4793@example.com,Phạm Ngọc,Nữ,1985,30-39,Giám đốc,Hải Phòng,Việt Nam,Gold,4,1,1,2022-04-24,2023-03-10,1
4794,customer4794@example.com,Phạm Nga,Nữ,1994,30-39,Doanh nhân,TP HCM,Việt Nam,Silver,2,1,2,2021-02-19,2023-04-20,1
4795,customer4795@example.com,Phan Long,Nam,1969,50-59,Người nổi tiếng,Hà Nội,Expat,Gold,2,1,5,2016-02-28,2023-08-30,1
4796,customer4796@example.com,Hoàng Khánh,Nam,1981,40-49,Doanh nhân,TP HCM,Expat,Silver,4,1,2,2022-04-15,2024-07-23,1
4797,customer4797@example.com,Hồ Phương,Nữ,1968,50-59,Kiến trúc sư,Hà Nội,Việt Nam,Silver,1,1,5,2018-09-26,2023-08-28,1
4798,customer4798@example.com,Hồ Lan,Nữ,1995,25-29,Người nổi tiếng,Hải Phòng,Việt Nam,Platinum,4,1,9,2017-10-21,2023-12-22,1
4799,customer4799@example.com,Bùi Thảo,Nữ,1981,40-49,Doanh nhân,Hà Nội,Việt Nam,Platinum,4,1,1,2016-06-14,2023-04-09,1
4800,customer4800@example.com,Dương Quang,Nam,1987,30-39,Người nổi tiếng,Hà Nội,Việt Nam,Gold,3,1,5,2018-01-15,2023-12-26,1
4801,customer4801@example.com,Nguyễn Quang,Nam,1997,25-29,Người nổi tiếng,TP HCM,Việt Nam,Silver,1,1,9,2017-02-26,2023-01-16,1
4802,customer4802@example.com,Phạm Hà,Nữ,1978,40-49,Người nổi tiếng,Hà Nội,Việt Nam,Gold,2,1,6,2019-12-26,2023-12-21,1
4803,customer4803@example.com,Đặng Đức,Nam,1974,50-59,Chuyên gia tài chính,Hà Nội,Việt Nam,Platinum,2,1,5,2020-11-06,2024-03-05,1
4804,customer4804@example.com,Lê Hải,Nam,1970,50-59,Luật sư,TP HCM,Việt Nam,Diamond,4,1,8,2017-12-07,2024-10-28,1
4805,customer4805@example.com,Phạm Thành,Nam,1972,50-59,Kiến trúc sư,TP HCM,Việt Nam,Diamond,1,1,6,2020-12-02,2024-05-20,1
4806,customer4806@example.com,Lê Mai,Nữ,1981,40-49,Bác sĩ,Hải Phòng,Việt Nam,Diamond,2,1,1,2015-05-18,2023-11-09,0
4807,customer4807@example.com,Hồ Long,Nam,1973,50-59,Bác sĩ,Khánh Hòa,Expat,Silver,4,1,4,2021-03-15,2023-11-05,1
4808,customer4808@example.com,Nguyễn Việt,Nam,1982,40-49,Doanh nhân,Hà Nội,Việt Nam,Platinum,2,1,9,2017-03-23,2024-02-17,1
4809,customer4809@example.com,Vũ Hà,Nữ,1972,50-59,Chuyên gia tài chính,TP HCM,Việt Nam,Diamond,1,1,10,2021-06-21,2024-05-06,1
4810,customer4810@example.com,Phạm Trang,Nữ,1967,50-59,Kiến trúc sư,Hà Nội,Việt Nam,Silver,2,1,10,2019-05-16,2024-05-24,1
4811,customer4811@example.com,Đỗ Thảo,Nữ,1980,40-49,Bác sĩ,TP HCM,Việt Nam,Gold,4,1,2,2019-06-17,2024-03-04,1
4812,customer4812@example.com,Lê Việt,Nam,1979,40-49,Doanh nhân,TP HCM,Việt Nam,Silver,1,1,7,2020-09-22,2023-06-26,1
4813,customer4813@example.com,Nguyễn Ngọc,Nữ,1989,30-39,Chuyên gia tài chính,TP HCM,Việt Nam,Gold,1,1,5,2015-05-10,2024-03-14,1
4814,customer4814@example.com,Vũ Nga,Nữ,1991,30-39,Giám đốc,Quảng Ninh,Expat,Gold,3,1,10,2015-03-13,2024-04-14,1
4815,customer4815@example.com,Trần Đức,Nam,1982,40-49,Luật sư,Hà Nội,Việt Nam,Silver,2,1,4,2018-05-21,2024-11-13,1
4816,customer4816@example.com,Trần Nga,Nữ,1981,40-49,Bác sĩ,Hà Nội,Expat,Silver,1,1,10,2018-05-11,2024-05-13,1
4817,customer4817@example.com,Vũ Thu,Nữ,1996,25-29,Nhà đầu tư,Quảng Ninh,Việt Nam,Platinum,4,1,2,2016-11-18,2023-10-07,1
4818,customer4818@example.com,Dương Long,Nam,1974,50-59,Kiến trúc sư,Hà Nội,Việt Nam,Platinum,4,1,10,2023-03-18,2023-07-29,1
4819,customer4819@example.com,Hồ Tuấn,Nam,1983,40-49,Giám đốc,Hải Phòng,Việt Nam,Silver,4,1,4,2023-06-14,2023-12-13,1
4820,customer4820@example.com,Bùi Đức,Nam,1963,60+,Giám đốc,Đà Nẵng,Việt Nam,Gold,4,1,8,2022-09-26,2023-09-28,1
4821,customer4821@example.com,Bùi Hằng,Nữ,1988,30-39,Người nổi tiếng,Hà Nội,Việt Nam,Silver,1,1,2,2019-07-13,2024-09-23,1
4822,customer4822@example.com,Lê Quang,Nam,1995,25-29,Người nổi tiếng,Khánh Hòa,Việt Nam,Gold,4,1,1,2023-01-01,2023-04-27,1
4823,customer4823@example.com,Nguyễn Nga,Nữ,1977,40-49,Kiến trúc sư,Hà Nội,Việt Nam,Platinum,3,1,10,2020-12-28,2024-10-10,1
4824,customer4824@example.com,Đặng Long,Nam,1967,50-59,Bác sĩ,TP HCM,Việt Nam,Silver,4,1,5,2015-04-27,2023-10-31,1
4825,customer4825@example.com,Bùi Anh,Nam,1970,50-59,Chuyên gia tài chính,Bình Dương,Việt Nam,Gold,2,1,8,2015-05-03,2024-07-27,1
4826,customer4826@example.com,Đặng Anh,Nam,1982,40-49,Kiến trúc sư,Hà Nội,Việt Nam,Gold,1,1,1,2015-05-02,2023-11-15,1
4827,customer4827@example.com,Vũ Minh,Nam,1976,40-49,Giám đốc,Bình Dương,Expat,Gold,3,1,5,2022-06-27,2024-11-01,1
4828,customer4828@example.com,Vũ Ngọc,Nữ,1971,50-59,Luật sư,Hà Nội,Việt Nam,Gold,1,1,9,2019-11-17,2024-03-23,1
4829,customer4829@example.com,Hồ Việt,Nam,1977,40-49,Bác sĩ,Đà Nẵng,Việt Nam,Platinum,1,1,4,2018-08-12,2023-10-13,1
4830,customer4830@example.com,Lê Trang,Nữ,1977,40-49,Bác sĩ,Hà Nội,Việt Nam,Platinum,3,1,9,2020-08-21,2024-05-11,1
4831,customer4831@example.com,Ngô Việt,Nam,1994,30-39,Nhà đầu tư,Hà Nội,Việt Nam,Gold,3,1,2,2016-12-20,2023-03-24,1
4832,customer4832@example.com,Vũ Lan,Nữ,1996,25-29,Chuyên gia tài chính,TP HCM,Việt Nam,Platinum,1,1,7,2016-08-21,2024-04-19,1
4833,customer4833@example.com,Vũ Thảo,Nữ,1968,50-59,Luật sư,TP HCM,Việt Nam,Platinum,4,1,1,2022-12-07,2023-11-25,1
4834,customer4834@example.com,Đỗ Yến,Nữ,1970,50-59,Kiến trúc sư,TP HCM,Việt Nam,Silver,4,1,1,2023-04-13,2023-02-23,1
4835,customer4835@example.com,Trần Thảo,Nữ,1986,30-39,Nhà đầu tư,TP HCM,Việt Nam,Silver,3,1,7,2023-02-07,2023-02-15,1
4836,customer4836@example.com,Phan Yến,Nữ,1992,30-39,Nhà đầu tư,TP HCM,Việt Nam,Gold,3,1,4,2023-03-23,2023-05-21,1
4837,customer4837@example.com,Dương Linh,Nữ,1981,40-49,Luật sư,Hà Nội,Việt Nam,Diamond,2,1,3,2019-03-29,2023-01-23,1
4838,customer4838@example.com,Hồ Nga,Nữ,1967,50-59,Người nổi tiếng,Bình Dương,Việt Nam,Silver,2,1,4,2019-05-29,2024-07-01,1
4839,customer4839@example.com,Đặng Hùng,Nam,1973,50-59,Người nổi tiếng,Hà Nội,Việt Nam,Gold,1,1,8,2018-03-12,2024-02-17,1
4840,customer4840@example.com,Hoàng Quang,Nam,1962,60+,Chuyên gia tài chính,Hà Nội,Việt Nam,Gold,2,1,7,2023-05-27,2023-08-03,1
4841,customer4841@example.com,Đỗ Tuấn,Nam,1973,50-59,Bác sĩ,Bình Dương,Việt Nam,Silver,3,1,3,2016-02-01,2023-02-28,1
4842,customer4842@example.com,Hoàng Anh,Nam,1961,60+,Người nổi tiếng,TP HCM,Việt Nam,Silver,1,1,2,2016-12-15,2023-08-26,1
4843,customer4843@example.com,Dương Trang,Nữ,1996,25-29,Luật sư,Đà Nẵng,Việt Nam,Platinum,3,1,10,2015-01-29,2023-03-24,1
4844,customer4844@example.com,Hồ Trung,Nam,1997,25-29,Bác sĩ,TP HCM,Expat,Silver,2,1,8,2015-03-01,2023-10-20,1
4845,customer4845@example.com,Ngô Lan,Nữ,1977,40-49,Chuyên gia tài chính,Hà Nội,Việt Nam,Gold,3,1,10,2022-02-28,2023-03-22,1
4846,customer4846@example.com,Đỗ Tuấn,Nam,1974,50-59,Bác sĩ,Hà Nội,Expat,Gold,3,1,10,2017-09-08,2024-07-13,1
4847,customer4847@example.com,Phạm Hoa,Nữ,1995,25-29,Luật sư,TP HCM,Việt Nam,Platinum,2,1,4,2021-04-21,2023-07-22,1
4848,customer4848@example.com,Ngô Ngọc,Nữ,1989,30-39,Luật sư,Khánh Hòa,Việt Nam,Silver,1,1,5,2020-08-05,2024-11-20,1
4849,customer4849@example.com,Vũ Hoa,Nữ,1983,40-49,Chuyên gia tài chính,TP HCM,Việt Nam,Gold,1,1,7,2022-11-04,2024-09-16,1
4850,customer4850@example.com,Lê Tuấn,Nam,1997,25-29,Luật sư,Hà Nội,Việt Nam,Platinum,3,1,9,2021-07-07,2023-08-04,1
4851,customer4851@example.com,Trần Việt,Nam,1962,60+,Doanh nhân,Quảng Ninh,Việt Nam,Platinum,1,1,1,2020-05-23,2023-06-12,1
4852,customer4852@example.com,Hoàng Khánh,Nam,1991,30-39,Người nổi tiếng,TP HCM,Việt Nam,Silver,3,1,5,2016-05-21,2023-01-07,1
4853,customer4853@example.com,Dương Long,Nam,1979,40-49,Kiến trúc sư,Hà Nội,Việt Nam,Silver,3,1,10,2018-05-14,2023-04-05,1
4854,customer4854@example.com,Hoàng Thu,Nữ,1995,25-29,Người nổi tiếng,Hà Nội,Việt Nam,Silver,2,1,2,2015-08-15,2024-09-09,0
4855,customer4855@example.com,Đỗ Hà,Nữ,1964,60+,Giám đốc,Hà Nội,Việt Nam,Platinum,4,1,10,2022-11-23,2023-06-29,1
4856,customer4856@example.com,Trần Minh,Nam,1979,40-49,Bác sĩ,Quảng Ninh,Việt Nam,Silver,3,1,10,2022-09-14,2024-02-04,1
4857,customer4857@example.com,Dương Tuấn,Nam,1984,40-49,Nhà đầu tư,Hải Phòng,Việt Nam,Diamond,4,1,8,2019-11-05,2024-11-20,1
4858,customer4858@example.com,Ngô Thu,Nữ,1965,50-59,Nhà đầu tư,TP HCM,Việt Nam,Silver,4,1,3,2023-02-13,2023-01-21,1
4859,customer4859@example.com,Dương Trang,Nữ,1983,40-49,Giám đốc,Hà Nội,Việt Nam,Diamond,3,1,2,2015-07-12,2023-01-30,1
4860,customer4860@example.com,Đỗ Anh,Nam,1982,40-49,Bác sĩ,Hà Nội,Việt Nam,Silver,4,1,7,2021-04-02,2023-06-14,1
4861,customer4861@example.com,Phan Mai,Nữ,1967,50-59,Doanh nhân,Quảng Ninh,Việt Nam,Diamond,1,1,6,2018-01-28,2024-03-04,1
4862,customer4862@example.com,Bùi Thảo,Nữ,1962,60+,Chuyên gia tài chính,TP HCM,Việt Nam,Platinum,1,1,5,2016-05-30,2023-02-20,1
4863,customer4863@example.com,Nguyễn Yến,Nữ,1973,50-59,Người nổi tiếng,TP HCM,Việt Nam,Silver,2,1,7,2017-07-07,2023-06-14,1
4864,customer4864@example.com,Trần Linh,Nữ,1978,40-49,Luật sư,TP HCM,Việt Nam,Platinum,2,1,2,2015-09-02,2023-08-09,1
4865,customer4865@example.com,Nguyễn Mai,Nữ,1960,60+,Luật sư,Hải Phòng,Việt Nam,Silver,3,1,1,2019-11-24,2023-06-28,1
4866,customer4866@example.com,Đặng Minh,Nam,1983,40-49,Luật sư,Hà Nội,Expat,Platinum,3,1,2,2019-04-08,2023-04-13,1
4867,customer4867@example.com,Phạm Ngọc,Nữ,1977,40-49,Kiến trúc sư,TP HCM,Việt Nam,Platinum,2,1,5,2018-11-18,2024-11-11,1
4868,customer4868@example.com,Hồ Thảo,Nữ,1986,30-39,Luật sư,Hà Nội,Việt Nam,Silver,1,1,4,2015-06-30,2024-11-13,1
4869,customer4869@example.com,Dương Hoa,Nữ,1995,25-29,Giám đốc,TP HCM,Việt Nam,Silver,3,1,1,2019-10-27,2023-05-09,1
4870,customer4870@example.com,Hồ Lan,Nữ,1994,30-39,Kiến trúc sư,TP HCM,Expat,Platinum,3,1,4,2019-12-21,2023-07-20,1
4871,customer4871@example.com,Đỗ Đức,Nam,1971,50-59,Nhà đầu tư,Đà Nẵng,Expat,Silver,3,1,1,2016-10-02,2023-05-21,0
4872,customer4872@example.com,Phạm Thành,Nam,1983,40-49,Kiến trúc sư,Đà Nẵng,Expat,Platinum,2,1,8,2021-08-30,2024-01-14,0
4873,customer4873@example.com,Vũ Hải,Nam,1977,40-49,Giám đốc,TP HCM,Việt Nam,Diamond,1,1,5,2019-11-16,2023-04-27,1
4874,customer4874@example.com,Ngô Long,Nam,1967,50-59,Doanh nhân,Đà Nẵng,Việt Nam,Gold,2,1,5,2015-03-16,2023-01-06,1
4875,customer4875@example.com,Dương Ánh,Nữ,1964,60+,Nhà đầu tư,TP HCM,Việt Nam,Silver,2,1,2,2019-12-13,2023-09-05,1
4876,customer4876@example.com,Lê Hoa,Nữ,1972,50-59,Chuyên gia tài chính,TP HCM,Việt Nam,Silver,4,1,6,2017-04-07,2023-04-15,1
4877,customer4877@example.com,Bùi Hằng,Nữ,1968,50-59,Giám đốc,Hải Phòng,Expat,Silver,1,1,1,2015-05-15,2023-05-18,1
4878,customer4878@example.com,Ngô Hải,Nam,1991,30-39,Giám đốc,TP HCM,Việt Nam,Gold,2,1,3,2021-04-15,2024-04-29,1
4879,customer4879@example.com,Hồ Yến,Nữ,1960,60+,Người nổi tiếng,TP HCM,Việt Nam,Diamond,3,1,3,2017-07-26,2023-12-21,1
4880,customer4880@example.com,Dương Quang,Nam,1970,50-59,Kiến trúc sư,Hà Nội,Việt Nam,Gold,3,1,2,2019-05-07,2023-08-27,1
4881,customer4881@example.com,Đặng Thu,Nữ,1978,40-49,Bác sĩ,TP HCM,Việt Nam,Gold,2,1,10,2022-07-14,2023-06-04,0
4882,customer4882@example.com,Dương Nga,Nữ,1965,50-59,Người nổi tiếng,Hà Nội,Việt Nam,Gold,2,1,4,2015-02-15,2023-10-24,1
4883,customer4883@example.com,Trần Nga,Nữ,1995,25-29,Bác sĩ,TP HCM,Việt Nam,Silver,2,1,4,2022-07-19,2024-05-19,1
4884,customer4884@example.com,Hoàng Anh,Nam,1967,50-59,Doanh nhân,Hà Nội,Việt Nam,Diamond,1,1,9,2016-03-11,2024-12-04,1
4885,customer4885@example.com,Trần Hùng,Nam,1998,25-29,Giám đốc,TP HCM,Việt Nam,Silver,4,1,9,2019-11-25,2023-06-22,0
4886,customer4886@example.com,Hoàng Yến,Nữ,1973,50-59,Kiến trúc sư,Đà Nẵng,Expat,Silver,1,1,6,2017-05-23,2023-11-05,1
4887,customer4887@example.com,Phan Lan,Nữ,1981,40-49,Bác sĩ,Đồng Nai,Việt Nam,Gold,1,1,7,2015-11-25,2023-08-27,1
4888,customer4888@example.com,Phan Anh,Nam,1997,25-29,Doanh nhân,TP HCM,Việt Nam,Platinum,4,1,2,2018-06-13,2024-01-25,1
4889,customer4889@example.com,Lê Yến,Nữ,1978,40-49,Kiến trúc sư,TP HCM,Việt Nam,Gold,4,1,3,2015-08-04,2023-08-03,1
4890,customer4890@example.com,Bùi Đức,Nam,1972,50-59,Bác sĩ,Đà Nẵng,Việt Nam,Silver,3,1,4,2016-07-29,2024-05-03,1
4891,customer4891@example.com,Lê Hằng,Nữ,1961,60+,Chuyên gia tài chính,TP HCM,Việt Nam,Silver,3,1,9,2015-07-26,2023-06-19,1
4892,customer4892@example.com,Nguyễn Thành,Nam,1967,50-59,Giám đốc,TP HCM,Việt Nam,Platinum,1,1,6,2023-05-15,2024-11-29,1
4893,customer4893@example.com,Hồ Yến,Nữ,1975,40-49,Bác sĩ,TP HCM,Việt Nam,Platinum,3,1,10,2015-07-08,2024-08-23,1
4894,customer4894@example.com,Trần Yến,Nữ,1991,30-39,Giám đốc,Đà Nẵng,Việt Nam,Silver,1,1,7,2016-09-05,2023-03-15,1
4895,customer4895@example.com,Phạm Linh,Nữ,1966,50-59,Chuyên gia tài chính,Hà Nội,Việt Nam,Platinum,4,1,1,2016-11-22,2023-11-26,1
4896,customer4896@example.com,Hoàng Ánh,Nữ,1972,50-59,Giám đốc,Đồng Nai,Việt Nam,Diamond,3,1,8,2020-02-05,2024-11-11,1
4897,customer4897@example.com,Hoàng Trung,Nam,1988,30-39,Bác sĩ,Hà Nội,Việt Nam,Diamond,2,1,10,2019-10-23,2024-02-29,1
4898,customer4898@example.com,Hồ Thảo,Nữ,1966,50-59,Giám đốc,TP HCM,Việt Nam,Platinum,2,1,8,2018-02-13,2023-11-21,1
4899,customer4899@example.com,Vũ Nga,Nữ,1983,40-49,Bác sĩ,Quảng Ninh,Việt Nam,Gold,2,1,4,2020-04-29,2024-12-07,1
4900,customer4900@example.com,Dương Linh,Nữ,1978,40-49,Chuyên gia tài chính,Đà Nẵng,Việt Nam,Silver,1,1,5,2019-06-03,2023-09-07,0
4901,customer4901@example.com,Đỗ Hải,Nam,1963,60+,Luật sư,Hải Phòng,Việt Nam,Platinum,4,1,4,2016-09-03,2023-09-03,0
4902,customer4902@example.com,Phan Khánh,Nam,1985,30-39,Chuyên gia tài chính,Khánh Hòa,Việt Nam,Gold,3,1,10,2017-03-30,2024-02-10,1
4903,customer4903@example.com,Lê Hùng,Nam,1980,40-49,Nhà đầu tư,Hà Nội,Việt Nam,Silver,4,1,5,2015-01-16,2024-09-24,1
4904,customer4904@example.com,Đỗ Khánh,Nam,1977,40-49,Nhà đầu tư,Hà Nội,Việt Nam,Gold,2,1,6,2017-06-15,2024-09-27,1
4905,customer4905@example.com,Lê Ngọc,Nữ,1984,40-49,Giám đốc,Đà Nẵng,Việt Nam,Platinum,4,1,3,2019-08-22,2024-04-10,1
4906,customer4906@example.com,Ngô Bình,Nam,1986,30-39,Doanh nhân,Hà Nội,Việt Nam,Gold,4,1,7,2019-12-05,2023-08-13,1
4907,customer4907@example.com,Ngô Khánh,Nam,1967,50-59,Người nổi tiếng,TP HCM,Expat,Diamond,3,1,2,2018-05-07,2023-09-29,1
4908,customer4908@example.com,Dương Long,Nam,1961,60+,Chuyên gia tài chính,Hà Nội,Việt Nam,Diamond,4,1,10,2020-02-13,2024-09-04,1
4909,customer4909@example.com,Đặng Hằng,Nữ,1968,50-59,Bác sĩ,Hải Phòng,Việt Nam,Gold,1,1,7,2017-06-23,2023-02-09,0
4910,customer4910@example.com,Bùi Mai,Nữ,1997,25-29,Luật sư,Đà Nẵng,Việt Nam,Platinum,1,1,8,2020-08-10,2024-05-17,1
4911,customer4911@example.com,Phạm Phương,Nữ,1986,30-39,Bác sĩ,Hà Nội,Việt Nam,Gold,1,1,7,2016-08-04,2024-01-28,1
4912,customer4912@example.com,Phạm Nga,Nữ,1988,30-39,Giám đốc,Đồng Nai,Việt Nam,Platinum,4,1,4,2018-05-09,2023-11-04,1
4913,customer4913@example.com,Phan Ngọc,Nữ,1993,30-39,Doanh nhân,Hà Nội,Việt Nam,Gold,3,1,8,2022-06-20,2024-08-29,1
4914,customer4914@example.com,Dương Anh,Nam,1985,30-39,Giám đốc,TP HCM,Việt Nam,Silver,1,1,9,2019-12-28,2024-08-10,1
4915,customer4915@example.com,Vũ Thành,Nam,1996,25-29,Nhà đầu tư,Hà Nội,Việt Nam,Gold,4,1,8,2019-10-18,2023-08-25,1
4916,customer4916@example.com,Phan Mai,Nữ,1974,50-59,Người nổi tiếng,Hà Nội,Việt Nam,Platinum,4,1,6,2019-02-15,2023-01-12,1
4917,customer4917@example.com,Ngô Linh,Nữ,1967,50-59,Luật sư,Hải Phòng,Việt Nam,Silver,4,1,6,2016-09-03,2024-07-11,1
4918,customer4918@example.com,Đỗ Minh,Nam,1990,30-39,Người nổi tiếng,TP HCM,Việt Nam,Gold,4,1,2,2020-10-16,2023-06-28,1
4919,customer4919@example.com,Vũ Long,Nam,1986,30-39,Doanh nhân,Bình Dương,Việt Nam,Silver,1,1,3,2016-11-30,2023-07-03,1
4920,customer4920@example.com,Vũ Hoa,Nữ,1984,40-49,Nhà đầu tư,TP HCM,Việt Nam,Platinum,4,1,7,2019-08-04,2023-07-07,1
4921,customer4921@example.com,Nguyễn Thảo,Nữ,1991,30-39,Luật sư,TP HCM,Việt Nam,Silver,2,1,4,2022-07-21,2024-06-18,1
4922,customer4922@example.com,Dương Quang,Nam,1971,50-59,Giám đốc,TP HCM,Việt Nam,Gold,3,1,8,2019-12-26,2023-10-31,1
4923,customer4923@example.com,Đỗ Thành,Nam,1980,40-49,Kiến trúc sư,Khánh Hòa,Việt Nam,Platinum,4,1,1,2023-02-07,2023-11-26,1
4924,customer4924@example.com,Dương Trung,Nam,1963,60+,Bác sĩ,TP HCM,Việt Nam,Gold,3,1,3,2021-08-02,2024-02-27,1
4925,customer4925@example.com,Trần Yến,Nữ,1990,30-39,Giám đốc,Đà Nẵng,Việt Nam,Silver,2,1,2,2023-02-22,2023-02-17,0
4926,customer4926@example.com,Đỗ Bình,Nam,1988,30-39,Người nổi tiếng,TP HCM,Expat,Silver,2,1,3,2015-02-26,2023-01-26,1
4927,customer4927@example.com,Hoàng Việt,Nam,1987,30-39,Bác sĩ,Hà Nội,Việt Nam,Silver,3,1,3,2016-07-31,2023-01-31,1
4928,customer4928@example.com,Hoàng Hải,Nam,1970,50-59,Nhà đầu tư,Hà Nội,Việt Nam,Silver,1,1,3,2019-01-18,2023-09-22,1
4929,customer4929@example.com,Hoàng Hùng,Nam,1996,25-29,Giám đốc,Bình Dương,Việt Nam,Gold,3,1,6,2016-10-14,2023-12-04,1
4930,customer4930@example.com,Dương Quang,Nam,1988,30-39,Chuyên gia tài chính,TP HCM,Việt Nam,Silver,3,1,10,2018-08-18,2023-01-27,1
4931,customer4931@example.com,Lê Thành,Nam,1986,30-39,Người nổi tiếng,TP HCM,Expat,Silver,2,1,2,2018-03-20,2024-12-10,1
4932,customer4932@example.com,Trần Long,Nam,1985,30-39,Luật sư,Hải Phòng,Việt Nam,Diamond,3,1,8,2015-06-10,2024-09-06,1
4933,customer4933@example.com,Đỗ Trung,Nam,1986,30-39,Giám đốc,TP HCM,Việt Nam,Platinum,4,1,2,2015-09-03,2023-09-22,1
4934,customer4934@example.com,Trần Anh,Nam,1991,30-39,Giám đốc,Hà Nội,Việt Nam,Gold,1,1,7,2022-12-19,2024-06-29,1
4935,customer4935@example.com,Phan Yến,Nữ,1992,30-39,Doanh nhân,Hà Nội,Việt Nam,Gold,4,1,8,2021-12-05,2023-02-08,1
4936,customer4936@example.com,Trần Trang,Nữ,1981,40-49,Chuyên gia tài chính,Hà Nội,Việt Nam,Diamond,4,1,1,2017-07-30,2024-08-05,1
4937,customer4937@example.com,Phạm Linh,Nữ,1991,30-39,Doanh nhân,Bình Dương,Việt Nam,Silver,2,1,3,2022-04-28,2024-12-11,1
4938,customer4938@example.com,Trần Ngọc,Nữ,1979,40-49,Doanh nhân,Hải Phòng,Việt Nam,Diamond,2,1,1,2015-05-18,2024-12-14,1
4939,customer4939@example.com,Bùi Hằng,Nữ,1983,40-49,Bác sĩ,TP HCM,Việt Nam,Diamond,3,1,9,2020-06-13,2024-06-20,0
4940,customer4940@example.com,Lê Hùng,Nam,1979,40-49,Giám đốc,Đồng Nai,Việt Nam,Silver,4,1,6,2020-06-15,2023-08-13,1
4941,customer4941@example.com,Ngô Ánh,Nữ,1965,50-59,Kiến trúc sư,Hà Nội,Expat,Silver,2,1,2,2016-12-28,2023-10-14,1
4942,customer4942@example.com,Đặng Trung,Nam,1997,25-29,Bác sĩ,Hà Nội,Việt Nam,Platinum,4,1,2,2020-03-09,2023-10-08,0
4943,customer4943@example.com,Ngô Lan,Nữ,1973,50-59,Doanh nhân,Đà Nẵng,Expat,Gold,3,1,2,2020-01-13,2023-06-09,1
4944,customer4944@example.com,Vũ Phương,Nữ,1963,60+,Người nổi tiếng,Hải Phòng,Việt Nam,Silver,2,1,7,2017-03-05,2024-12-27,0
4945,customer4945@example.com,Nguyễn Thành,Nam,1980,40-49,Bác sĩ,Hà Nội,Việt Nam,Silver,2,1,3,2015-11-06,2023-08-18,1
4946,customer4946@example.com,Hoàng Ánh,Nữ,1961,60+,Chuyên gia tài chính,Hải Phòng,Việt Nam,Gold,4,1,1,2020-07-25,2023-06-18,1
4947,customer4947@example.com,Vũ Tuấn,Nam,1962,60+,Người nổi tiếng,Hà Nội,Việt Nam,Silver,3,1,2,2021-11-23,2024-03-28,1
4948,customer4948@example.com,Ngô Hải,Nam,1994,30-39,Chuyên gia tài chính,TP HCM,Việt Nam,Platinum,1,1,7,2015-06-12,2024-10-22,1
4949,customer4949@example.com,Vũ Linh,Nữ,1992,30-39,Kiến trúc sư,TP HCM,Việt Nam,Gold,3,1,7,2023-05-13,2023-04-08,1
